date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:50:23	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2003%20Dec%202024%2011:20:22%20GMT	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:23	361/361	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	https://assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:23	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2003%20Dec%202024%2011:20:23%20GMT	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:23	3034/3034	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	https://assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:24	365/365	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2003%20Dec%202024%2011:20:24%20GMT	https://static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:24	1314/1314	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	https://assets.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2003%20Dec%202024%2011:20:24%20GMT	https://static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:24	2831/2831	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	https://assets.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:25	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:25	3058/3058	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	F:/Web%20Sites/Property%20Rental%20and%20Management/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:25	443234/443234	---M-Z	200	added ('OK')	text/css	date:Tue,%2003%20Dec%202024%2011:20:25%20GMT	https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/images/bx_loader.gif	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/images/bx_loader.css	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:26	443234/443234	---M-Z	200	added ('OK')	text/css	date:Tue,%2003%20Dec%202024%2011:20:26%20GMT	https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/images/controls.png	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/images/controls.css	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:27	558941/558941	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Dec%202024%2011:20:26%20GMT	https://static1.squarespace.com/static/ta/572a39c4c6fc08512e0f088d/33/assets/images/service-areas.jpg	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/static/ta/572a39c4c6fc08512e0f088d/33/assets/images/service-areas.jpg	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/39/site.css)
16:50:27	34683/34683	---M--	200	added ('OK')	image/png	etag:CISejKCUkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1532720943813-CLXKF6UW1ISAT0B6811N/badges_02.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1532720943813-CLXKF6UW1ISAT0B6811N/badges_02.png	(from https://www.myrentalexperts.com/)
16:50:28	34473/34473	---M--	200	added ('OK')	image/png	etag:CKXz4KGUkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1532720943907-ZG36WMNBMPRNJWWKGTEY/badges_04.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1532720943907-ZG36WMNBMPRNJWWKGTEY/badges_04.png	(from https://www.myrentalexperts.com/)
16:50:29	34315/34315	---M--	200	added ('OK')	image/png	etag:CJK97ZGUkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1532720944315-15VLJGSCT0PQ6UBA9E4P/badges_06.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1532720944315-15VLJGSCT0PQ6UBA9E4P/badges_06.png	(from https://www.myrentalexperts.com/)
16:50:29	34895/34895	---M--	200	added ('OK')	image/png	etag:CJXimo2UkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1532720944519-IHK3E5Z5GSIXVQ5IM05R/badges_08.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1532720944519-IHK3E5Z5GSIXVQ5IM05R/badges_08.png	(from https://www.myrentalexperts.com/)
16:50:30	35363/35363	---M--	200	added ('OK')	image/png	etag:CN2T9Y2UkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1532720944844-YMNANRNBTRJ37VOCQPJG/badges_10.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1532720944844-YMNANRNBTRJ37VOCQPJG/badges_10.png	(from https://www.myrentalexperts.com/)
16:50:31	793/793	---M--	200	added ('OK')	application/rss+xml	etag:W/%2251705aeb9dc20ef12401c57692cd34c1%22	https://www.myrentalexperts.com/property-management?format=rss	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/property-managementa409	(from https://www.myrentalexperts.com/property-management)
16:50:32	0/0	---M--	302	error ('Found')	text/html	etag:W/%227666622563341973a12bbba6ed8e13c7%22	https://www.myrentalexperts.com/s/Expert-Tenant-Guarantee-Flyer-wTexture.pdf	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/s/Expert-Tenant-Guarantee-Flyer-wTexture.51.delayed	(from https://www.myrentalexperts.com/property-management)
16:50:33	32024/32024	---M--	200	added ('OK')	image/png	etag:CKLK0pCUkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336760420-DCBTQLEEXLM19GESVE98/Contract+Guarantee.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336760420-DCBTQLEEXLM19GESVE98/Contract+Guarantee.png	(from https://www.myrentalexperts.com/property-management)
16:50:34	58962/58962	---M--	200	added ('OK')	image/png	etag:CJuViaOUkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336762734-GT32G4SOZ5P7O7YJ4TTC/Tenant+guarantee.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336762734-GT32G4SOZ5P7O7YJ4TTC/Tenant+guarantee.png	(from https://www.myrentalexperts.com/property-management)
16:50:34	31949/31949	---M--	200	added ('OK')	image/png	etag:CKq1+Z+UkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336761623-JG0UGPCZYX51EP4U6F0F/Legal+Compliance.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336761623-JG0UGPCZYX51EP4U6F0F/Legal+Compliance.png	(from https://www.myrentalexperts.com/property-management)
16:50:35	79365/79365	---M--	200	added ('OK')	image/png	etag:CMr536GUkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336761622-DLWQB411RWUZ4IFTC4O1/Leasing+fee.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336761622-DLWQB411RWUZ4IFTC4O1/Leasing+fee.png	(from https://www.myrentalexperts.com/property-management)
16:50:35	30349/30349	---M--	200	added ('OK')	image/png	etag:CLrN6u6TkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336762092-XEVB7WRELU72N6X9I5CF/Management+fee.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336762092-XEVB7WRELU72N6X9I5CF/Management+fee.png	(from https://www.myrentalexperts.com/property-management)
16:50:36	41630/41630	---M--	200	added ('OK')	image/png	etag:CMWpyIKUkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336763139-29RI84VJ85J3ELOTS722/trust.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336763139-29RI84VJ85J3ELOTS722/trust.png	(from https://www.myrentalexperts.com/property-management)
16:50:36	65060/65060	---M--	200	added ('OK')	image/png	etag:CJCm3aWUkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336760975-2KFRE7M0PBYX0SHYWAY1/high+quality+Marketing.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336760975-2KFRE7M0PBYX0SHYWAY1/high+quality+Marketing.png	(from https://www.myrentalexperts.com/property-management)
16:50:36	29344/29344	---M--	200	added ('OK')	image/png	etag:CJHX+5GUkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336761018-6M7R1RNQ1XCIBUR36C8R/Inspection.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336761018-6M7R1RNQ1XCIBUR36C8R/Inspection.png	(from https://www.myrentalexperts.com/property-management)
16:50:37	30655/30655	---M--	200	added ('OK')	image/png	etag:CNfEg4iUkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336762533-94EJV5ZLC63667K0UREO/Quality+Repairs.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336762533-94EJV5ZLC63667K0UREO/Quality+Repairs.png	(from https://www.myrentalexperts.com/property-management)
16:50:37	17873/17873	---M--	200	added ('OK')	image/png	etag:CMHvsoSUkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336762113-T5NKKOF7TZLWZZKQEXZB/Prefered+rates.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336762113-T5NKKOF7TZLWZZKQEXZB/Prefered+rates.png	(from https://www.myrentalexperts.com/property-management)
16:50:38	21869/21869	---M--	200	added ('OK')	image/png	etag:CO6txJ2UkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336760410-P3JF8PVIIC2BQJP3GOA2/detailed+accounting.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577336760410-P3JF8PVIIC2BQJP3GOA2/detailed+accounting.png	(from https://www.myrentalexperts.com/property-management)
16:50:39	0/0	---M--	302	error ('Found')	text/html	etag:W/%2268136182e80f330ffc105c1da4ccf803%22	https://www.myrentalexperts.com/s/REMAX-Experts-Owner-Handbook-2018.pdf	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/s/REMAX-Experts-Owner-Handbook-2018.5d.delayed	(from https://www.myrentalexperts.com/property-management)
16:50:40	0/0	---M--	302	error ('Found')	text/html	etag:W/%220dd669a12c9c9b176132f05e41be4d95%22	https://www.myrentalexperts.com/s/EXCLUSIVE-RENTAL-MANAGEMENT-AGREEMENT-2018-Filled.pdf	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/s/EXCLUSIVE-RENTAL-MANAGEMENT-AGREEMENT-2018-Filled.5e.delayed	(from https://www.myrentalexperts.com/property-management)
16:50:42	0/0	---M--	302	error ('Found')	text/html	etag:W/%220bf9a591d25c8ebc667d889608103b9d%22	https://www.myrentalexperts.com/s/NON-MANAGEMENT-AGREEMENT.pdf	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/s/NON-MANAGEMENT-AGREEMENT.5f.delayed	(from https://www.myrentalexperts.com/property-management)
16:50:43	0/0	---M--	302	error ('Found')	text/html	etag:W/%22470162b26f324eecd61b8cb17b5acbe9%22	https://www.myrentalexperts.com/s/Sample-Lease-2018.pdf	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/s/Sample-Lease-2018.60.delayed	(from https://www.myrentalexperts.com/property-management)
16:50:44	0/0	---M--	302	error ('Found')	text/html	etag:W/%224624a217cd42837fd703290b727082bb%22	https://www.myrentalexperts.com/s/SOLVENCY-STATEMENT.pdf	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/s/SOLVENCY-STATEMENT.61.delayed	(from https://www.myrentalexperts.com/property-management)
16:50:45	0/0	---M--	302	error ('Found')	text/html	etag:W/%223058a54c3f345cbfd245f2330e4474f5%22	https://www.myrentalexperts.com/s/W-9.pdf	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/s/W-9.62.delayed	(from https://www.myrentalexperts.com/property-management)
16:50:47	0/0	---M--	302	error ('Found')	text/html	etag:W/%22a8ed007a771c5d0d5d6404703a99b84b%22	https://www.myrentalexperts.com/s/Vacating-owner-check-list-2018.pdf	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/s/Vacating-owner-check-list-2018.63.delayed	(from https://www.myrentalexperts.com/property-management)
16:50:48	0/0	---M--	302	error ('Found')	text/html	etag:W/%224a4352d0d820673d05eb06565dbb3fe2%22	https://www.myrentalexperts.com/s/SECTION-8-FAQ.pdf	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/s/SECTION-8-FAQ.64.delayed	(from https://www.myrentalexperts.com/property-management)
16:50:49	767/767	---M--	200	added ('OK')	application/rss+xml	etag:W/%22e7238162cdbb0cb028f76054d7fd6ff7%22	https://www.myrentalexperts.com/owners?format=rss	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/ownersa409	(from https://www.myrentalexperts.com/owners)
16:50:51	769/769	---M--	200	added ('OK')	application/rss+xml	etag:W/%2274c0ffb8b2022490384fd4bd7f446616%22	https://www.myrentalexperts.com/tenants?format=rss	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/tenantsa409	(from https://www.myrentalexperts.com/tenants)
16:50:52	0/0	---M--	302	error ('Found')	text/html	etag:W/%220c53b8d79454f4cadc45d5d80a4aefce%22	https://www.myrentalexperts.com/s/Rental-Application-2018.pdf	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/s/Rental-Application-2018.67.delayed	(from https://www.myrentalexperts.com/tenants)
16:50:53	0/0	---M--	302	error ('Found')	text/html	etag:W/%221e65104d8c1b21f9f80f856be5f65657%22	https://www.myrentalexperts.com/s/Notice-to-vacate-2018.pdf	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/s/Notice-to-vacate-2018.68.delayed	(from https://www.myrentalexperts.com/tenants)
16:50:55	0/0	---M--	302	error ('Found')	text/html	etag:W/%22e4658a8e00423b017e28d62f63711365%22	https://www.myrentalexperts.com/s/Move-out-checklist-2018.pdf	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/s/Move-out-checklist-2018.69.delayed	(from https://www.myrentalexperts.com/tenants)
16:50:56	765/765	---M--	200	added ('OK')	application/rss+xml	etag:W/%22ec1887e1e7a8dc8fa34682cf917b5986%22	https://www.myrentalexperts.com/about?format=rss	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/abouta409	(from https://www.myrentalexperts.com/about)
16:50:58	466284/466284	---M--	200	added ('OK')	image/jpeg	etag:CI6B2pmUkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577338424313-28WWLUHF94DEX2CP1DFN/Jenny-132_edited.jpg	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1577338424313-28WWLUHF94DEX2CP1DFN/Jenny-132_edited.jpg	(from https://www.myrentalexperts.com/about)
16:50:59	769/769	---M--	200	added ('OK')	application/rss+xml	etag:W/%22c0aab523dbdc8d43b14e24fe220674b7%22	https://www.myrentalexperts.com/contact?format=rss	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/contacta409	(from https://www.myrentalexperts.com/contact)
16:51:00	3499/3499	---M--	200	added ('OK')	application/rss+xml	etag:W/%22c69c243e82f3c618d02792461ddfdb2c%22	https://www.myrentalexperts.com/videos?format=rss	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/videosa409	(from https://www.myrentalexperts.com/videos)
16:51:02	74647/74647	---M-Z	200	added ('OK')	text/html	etag:W/%2284b56971f2b88f4c734caa0d270da676--gzip%22	https://www.myrentalexperts.com/videos/2019/2/6/f49sz9dz1od4usdg4nklv9adrgfr03	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/videos/2019/2/6/f49sz9dz1od4usdg4nklv9adrgfr03.html	(from https://www.myrentalexperts.com/videos)
16:51:02	18199/18199	---M--	200	added ('OK')	image/png	etag:CK/q/fKTkusCEAE=	https://images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1549513429043-QR2LHAMW2S3EI6A0ZNJG/Video+Content+COMING+Soon.png	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/v1/572a39c4c6fc08512e0f088d/1549513429043-QR2LHAMW2S3EI6A0ZNJG/Video+Content+COMING+Soon.png	(from https://www.myrentalexperts.com/videos)
16:51:04	74938/74938	---MCZ	200	added ('OK')	text/html	etag:W/%22058d65d2b8110ab8e31d2fe14b015fe1--gzip%22	https://www.myrentalexperts.com/videos?author=57c4506220099e1e8b3f953c	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/videose856.html	(from https://www.myrentalexperts.com/videos)
16:51:06	89868/89868	---M-Z	200	added ('OK')	text/html	etag:W/%223733d441b2de214ede1b322a6a50d66e%22	https://www.myrentalexperts.com/faqs	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/faqs.html	(from https://www.myrentalexperts.com/faqs/)
16:51:07	763/763	---M--	200	added ('OK')	application/rss+xml	etag:W/%222948ef199fd8b464e9d3e2ad9c0c4316%22	https://www.myrentalexperts.com/faqs?format=rss	F:/Web%20Sites/Property%20Rental%20and%20Management/www.myrentalexperts.com/faqsa409	(from https://www.myrentalexperts.com/faqs/)
16:51:07	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2003%20Dec%202024%2011:21:07%20GMT	http://static1.squarespace.com/static/572a39c4c6fc08512e0f088d/t/5c5bb2d4419202c2a4d12280/1549513435562/Video+Content+COMING+Soon.png?format=1500w	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/static/572a39c4c6fc08512e0f088d/t/5c5bb2d4419202c2a4d12280/1549513435562/Video+Content+COMING+Soon.7526f7.delayed	(from https://www.myrentalexperts.com/videos/2019/2/6/f49sz9dz1od4usdg4nklv9adrgfr03)
16:51:08	18199/18199	---M--	200	added ('OK')	image/png	etag:CK/q/fKTkusCEAE=	https://images.squarespace-cdn.com/content/572a39c4c6fc08512e0f088d/1549513429043-QR2LHAMW2S3EI6A0ZNJG/Video+Content+COMING+Soon.png?content-type=image%2Fpng	F:/Web%20Sites/Property%20Rental%20and%20Management/images.squarespace-cdn.com/content/572a39c4c6fc08512e0f088d/1549513429043-QR2LHAMW2S3EI6A0ZNJG/Video+Content+COMING+Soon5d45.png	(from https://www.myrentalexperts.com/videos/2019/2/6/f49sz9dz1od4usdg4nklv9adrgfr03)
16:51:08	443234/443234	---M-Z	200	added ('OK')	text/css	date:Tue,%2003%20Dec%202024%2011:21:08%20GMT	https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/node_modules/bxslider/src/css/images/controls.png	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/node_modules/bxslider/src/controls.74.delaye	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/images/bx_loader.gif)
16:51:08	443234/443234	---M-Z	200	added ('OK')	text/css	date:Tue,%2003%20Dec%202024%2011:21:08%20GMT	https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/node_modules/bxslider/src/css/images/bx_loader.gif	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/node_modules/bxslider/sr/bx_loader.73.delaye	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/images/bx_loader.gif)
16:51:09	443234/443234	---M-Z	200	added ('OK')	text/css	date:Tue,%2003%20Dec%202024%2011:21:09%20GMT	https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/node_modules/bxslider/src/css/node_modules/bxslider/src/css/images/controls.png	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/node_modules/bxslider/src/controls.78.delaye	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/node_modules/bxslider/src/css/images/bx_loader.gif)
16:51:10	443234/443234	---M-Z	200	added ('OK')	text/css	date:Tue,%2003%20Dec%202024%2011:21:09%20GMT	https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/node_modules/bxslider/src/css/node_modules/bxslider/src/css/images/bx_loader.gif	F:/Web%20Sites/Property%20Rental%20and%20Management/static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/node_modules/bxslider/sr/bx_loader.77.delaye	(from https://static1.squarespace.com/static/sitecss/572a39c4c6fc08512e0f088d/131/572a3a2df850821daa213e6b/572a3a31f850821daa213eb2/node_modules/bxslider/src/css/node_modules/bxslider/src/css/images/bx_loader.gif)
